$GPRMC,174011,A,2339.605818,S,04631.803099,W,000.60,147.8,190723,17.8,W,A*0A
$GPRMC,174012,A,2339.605845,S,04631.803094,W,000.46,163.6,190723,17.8,W,A*00
$GPRMC,174012,A,2339.605861,S,04631.803095,W,000.28,185.4,190723,17.8,W,A*05
$GPRMC,174012,A,2339.605853,S,04631.803095,W,000.17,344.5,190723,17.8,W,A*06
$GPRMC,174012,A,2339.605835,S,04631.803089,W,000.41,12.0,190723,17.8,W,A*3D
$GPRMC,174012,A,2339.605837,S,04631.803093,W,000.11,12.0,190723,17.8,W,A*31
$GPRMC,174013,A,2339.605845,S,04631.803101,W,000.18,212.4,190723,17.8,W,A*00
$GPRMC,174013,A,2339.605845,S,04631.803103,W,000.12,209.5,190723,17.8,W,A*03
$GPRMC,174013,A,2339.605839,S,04631.803101,W,000.07,209.5,190723,17.8,W,A*0E
$GPRMC,174013,A,2339.605835,S,04631.803101,W,000.08,209.5,190723,17.8,W,A*0D
$GPRMC,174013,A,2339.605838,S,04631.803105,W,000.08,209.5,190723,17.8,W,A*04
$GPRMC,174014,A,2339.605838,S,04631.803106,W,000.07,209.5,190723,17.8,W,A*0F
$GPRMC,174014,A,2339.605835,S,04631.803105,W,000.07,209.5,190723,17.8,W,A*01
$GPRMC,174014,A,2339.605833,S,04631.803105,W,000.07,209.5,190723,17.8,W,A*07
$GPRMC,174014,A,2339.605834,S,04631.803106,W,000.06,209.5,190723,17.8,W,A*02
$GPRMC,174014,A,2339.605833,S,04631.803106,W,000.09,209.5,190723,17.8,W,A*0A
$GPRMC,174015,A,2339.605831,S,04631.803105,W,000.09,209.5,190723,17.8,W,A*0A
$GPRMC,174015,A,2339.605830,S,04631.803105,W,000.10,209.5,190723,17.8,W,A*03
$GPRMC,174015,A,2339.605831,S,04631.803106,W,000.10,209.5,190723,17.8,W,A*01
$GPRMC,174015,A,2339.605830,S,04631.803106,W,000.06,209.5,190723,17.8,W,A*07
$GPRMC,174015,A,2339.605830,S,04631.803105,W,000.07,209.5,190723,17.8,W,A*05
$GPRMC,174016,A,2339.605830,S,04631.803106,W,000.07,209.5,190723,17.8,W,A*05
$GPRMC,174016,A,2339.605830,S,04631.803106,W,000.08,209.5,190723,17.8,W,A*0A
$GPRMC,174016,A,2339.605830,S,04631.803106,W,000.07,209.5,190723,17.8,W,A*05
$GPRMC,174016,A,2339.605830,S,04631.803105,W,000.07,209.5,190723,17.8,W,A*06
$GPRMC,174016,A,2339.605830,S,04631.803105,W,000.10,209.5,190723,17.8,W,A*00
$GPRMC,174017,A,2339.605830,S,04631.803105,W,000.10,209.5,190723,17.8,W,A*01
$GPRMC,174017,A,2339.605830,S,04631.803104,W,000.10,209.5,190723,17.8,W,A*00
$GPRMC,174017,A,2339.605830,S,04631.803104,W,000.07,209.5,190723,17.8,W,A*06
$GPRMC,174017,A,2339.605831,S,04631.803101,W,000.06,209.5,190723,17.8,W,A*03
$GPRMC,174017,A,2339.605833,S,04631.803099,W,000.09,209.5,190723,17.8,W,A*0E
$GPRMC,174018,A,2339.605833,S,04631.803098,W,000.06,209.5,190723,17.8,W,A*0F
$GPRMC,174018,A,2339.605830,S,04631.803099,W,000.10,209.5,190723,17.8,W,A*0A
$GPRMC,174018,A,2339.605822,S,04631.803096,W,000.16,2.5,190723,17.8,W,A*09
$GPRMC,174018,A,2339.605817,S,04631.803100,W,000.16,337.0,190723,17.8,W,A*01
$GPRMC,174018,A,2339.605808,S,04631.803104,W,000.21,333.4,190723,17.8,W,A*0F
$GPRMC,174019,A,2339.605793,S,04631.803112,W,000.31,330.8,190723,17.8,W,A*0A
$GPRMC,174019,A,2339.605770,S,04631.803131,W,000.55,324.3,190723,17.8,W,A*0A
$GPRMC,174019,A,2339.605730,S,04631.803148,W,000.82,334.4,190723,17.8,W,A*0C
$GPRMC,174019,A,2339.605686,S,04631.803177,W,001.01,330.8,190723,17.8,W,A*0E
$GPRMC,174019,A,2339.605633,S,04631.803199,W,001.08,337.3,190723,17.8,W,A*05
$GPRMC,174020,A,2339.605584,S,04631.803224,W,001.03,337.0,190723,17.8,W,A*0D
$GPRMC,174020,A,2339.605534,S,04631.803246,W,000.96,338.4,190723,17.8,W,A*04
$GPRMC,174020,A,2339.605491,S,04631.803270,W,000.85,333.7,190723,17.8,W,A*05
$GPRMC,174020,A,2339.605447,S,04631.803297,W,000.87,329.4,190723,17.8,W,A*0D
$GPRMC,174020,A,2339.605390,S,04631.803324,W,001.08,334.0,190723,17.8,W,A*07
$GPRMC,174021,A,2339.605322,S,04631.803352,W,001.31,338.2,190723,17.8,W,A*0A
$GPRMC,174021,A,2339.605249,S,04631.803387,W,001.46,338.0,190723,17.8,W,A*0C
$GPRMC,174021,A,2339.605180,S,04631.803424,W,001.43,334.8,190723,17.8,W,A*05
$GPRMC,174021,A,2339.605114,S,04631.803458,W,001.34,334.6,190723,17.8,W,A*0D
$GPRMC,174021,A,2339.605050,S,04631.803489,W,001.23,335.2,190723,17.8,W,A*03
$GPRMC,174022,A,2339.605005,S,04631.803520,W,000.95,328.4,190723,17.8,W,A*04
$GPRMC,174022,A,2339.604968,S,04631.803548,W,000.74,323.0,190723,17.8,W,A*09
$GPRMC,174022,A,2339.604930,S,04631.803577,W,000.76,320.9,190723,17.8,W,A*00
$GPRMC,174022,A,2339.604867,S,04631.803608,W,001.19,332.6,190723,17.8,W,A*0C
$GPRMC,174022,A,2339.604790,S,04631.803643,W,001.54,336.9,190723,17.8,W,A*06
$GPRMC,174023,A,2339.604718,S,04631.803689,W,001.62,331.8,190723,17.8,W,A*02
$GPRMC,174023,A,2339.604650,S,04631.803738,W,001.56,327.4,190723,17.8,W,A*08
$GPRMC,174023,A,2339.604581,S,04631.803784,W,001.48,327.6,190723,17.8,W,A*0D
$GPRMC,174023,A,2339.604514,S,04631.803825,W,001.36,330.0,190723,17.8,W,A*0C
$GPRMC,174023,A,2339.604458,S,04631.803868,W,001.22,325.9,190723,17.8,W,A*04
$GPRMC,174024,A,2339.604404,S,04631.803912,W,001.19,322.8,190723,17.8,W,A*08
$GPRMC,174024,A,2339.604347,S,04631.803960,W,001.27,321.4,190723,17.8,W,A*0F
$GPRMC,174024,A,2339.604282,S,04631.804012,W,001.44,322.5,190723,17.8,W,A*0B
$GPRMC,174024,A,2339.604210,S,04631.804064,W,001.58,325.5,190723,17.8,W,A*0B
$GPRMC,174024,A,2339.604146,S,04631.804123,W,001.56,321.5,190723,17.8,W,A*03
$GPRMC,174025,A,2339.604084,S,04631.804183,W,001.50,318.4,190723,17.8,W,A*0A
$GPRMC,174025,A,2339.604021,S,04631.804242,W,001.51,318.4,190723,17.8,W,A*0A
$GPRMC,174025,A,2339.603956,S,04631.804308,W,001.57,316.6,190723,17.8,W,A*01
$GPRMC,174025,A,2339.603890,S,04631.804374,W,001.62,317.2,190723,17.8,W,A*02
$GPRMC,174025,A,2339.603826,S,04631.804439,W,001.58,316.5,190723,17.8,W,A*0E
$GPRMC,174026,A,2339.603769,S,04631.804506,W,001.51,313.2,190723,17.8,W,A*0F
$GPRMC,174026,A,2339.603712,S,04631.804574,W,001.49,312.0,190723,17.8,W,A*0C
$GPRMC,174026,A,2339.603653,S,04631.804640,W,001.51,313.2,190723,17.8,W,A*06
$GPRMC,174026,A,2339.603598,S,04631.804707,W,001.47,312.3,190723,17.8,W,A*07
$GPRMC,174026,A,2339.603541,S,04631.804775,W,001.51,312.2,190723,17.8,W,A*00
$GPRMC,174027,A,2339.603484,S,04631.804847,W,001.57,311.1,190723,17.8,W,A*01
$GPRMC,174027,A,2339.603424,S,04631.804923,W,001.66,310.6,190723,17.8,W,A*0C
$GPRMC,174027,A,2339.603363,S,04631.805005,W,001.76,309.4,190723,17.8,W,A*0F
$GPRMC,174027,A,2339.603300,S,04631.805090,W,001.82,308.6,190723,17.8,W,A*0E
$GPRMC,174027,A,2339.603240,S,04631.805175,W,001.81,307.5,190723,17.8,W,A*0E
$GPRMC,174028,A,2339.603183,S,04631.805259,W,001.72,306.3,190723,17.8,W,A*0B
$GPRMC,174028,A,2339.603129,S,04631.805339,W,001.62,306.2,190723,17.8,W,A*0C
$GPRMC,174028,A,2339.603084,S,04631.805417,W,001.50,302.9,190723,17.8,W,A*0F
$GPRMC,174028,A,2339.603043,S,04631.805486,W,001.39,301.9,190723,17.8,W,A*00
$GPRMC,174028,A,2339.603004,S,04631.805552,W,001.31,302.3,190723,17.8,W,A*0A
$GPRMC,174029,A,2339.602968,S,04631.805614,W,001.23,302.1,190723,17.8,W,A*09
$GPRMC,174029,A,2339.602937,S,04631.805673,W,001.15,300.7,190723,17.8,W,A*03
$GPRMC,174029,A,2339.602911,S,04631.805727,W,001.05,298.0,190723,17.8,W,A*01
$GPRMC,174029,A,2339.602889,S,04631.805781,W,001.00,294.2,190723,17.8,W,A*06
